clave_municipio,clave_entidad,entidad,municipio,lista_nominal,total_votos,participacion,votos_shh,votos_fcm,votos_mc,votos_otros,pct_shh,pct_fcm,pct_mc,ventaja_shh
16016,16,Michoacán,Coeneo,20163,10674,52.9386,6413,2364,1439,458,60.0806,22.1473,13.4814,37.9333
16017,16,Michoacán,Contepec,24899,14334,57.568600000000004,8613,4213,883,625,60.0879,29.3917,6.1602,30.6962
16018,16,Michoacán,Copandaro,7882,4507,57.1809,2159,1082,1114,152,47.9033,24.0071,24.7171,23.1862
16019,16,Michoacán,Cotija,17716,8845,49.9266,2410,4708,1331,396,27.247,53.2278,15.048,-25.9808
16020,16,Michoacán,Cuitzeo,24807,13603,54.8353,7670,3246,1733,954,56.3846,23.8624,12.7398,32.5222
16021,16,Michoacán,Charapan,5698,4264,74.8333,2601,1020,251,392,60.9991,23.9212,5.8865,37.0779
16022,16,Michoacán,Charo,18141,11805,65.0736,5314,3208,2753,530,45.0148,27.1749,23.3206,17.8399
16023,16,Michoacán,Chavinda,10344,4840,46.7904,2102,1414,1142,182,43.4298,29.2149,23.595,14.2149
16024,16,Michoacán,Cheran,2271,1067,46.9837,775,196,53,43,72.6336,18.3693,4.9672,54.2643
16025,16,Michoacán,Chilchota,26162,16168,61.7996,10391,3158,2044,575,64.2689,19.5324,12.6423,44.7365
16026,16,Michoacán,Chinicuila,3857,1792,46.461,1209,278,214,91,67.4665,15.5134,11.942,51.9531
16027,16,Michoacán,Chucandiro,5168,2820,54.5666,1267,1234,154,165,44.9291,43.7589,5.461,1.1702
16028,16,Michoacán,Churintzio,6672,3126,46.8525,1440,1359,249,78,46.0653,43.4741,7.9655,2.5912
16029,16,Michoacán,Churumuco,10135,6438,63.5224,1989,4086,100,263,30.8947,63.4669,1.5533,-32.5722
16030,16,Michoacán,Ecuandureo,11983,6117,51.0473,3267,2168,422,260,53.4085,35.4422,6.8988,17.9663
16031,16,Michoacán,Epitacio Huerta,12128,7389,60.9251,3461,2852,832,244,46.8399,38.5979,11.26,8.242
16032,16,Michoacán,Erongaricuaro,10316,8008,77.627,5198,1796,688,326,64.9101,22.4276,8.5914,42.4825
16033,16,Michoacán,Gabriel Zamora,16927,11961,70.6623,10084,1253,415,209,84.3073,10.4757,3.4696,73.8316
16034,16,Michoacán,Hidalgo,95963,59345,61.8415,26863,21239,8728,2515,45.2658,35.789,14.7072,9.4768
16035,16,Michoacán,Huacana--La,24149,16846,69.7586,14448,1384,450,564,85.7652,8.2156,2.6713,77.5496
16036,16,Michoacán,Huandacareo,10847,6072,55.9786,2944,2094,790,244,48.4848,34.4862,13.0105,13.9986
16037,16,Michoacán,Huaniqueo,7960,4188,52.6131,2650,956,359,223,63.276,22.8271,8.5721,40.4489
16038,16,Michoacán,Huetamo,34332,18540,54.0021,10705,6075,960,800,57.74,32.767,5.178,24.973
16039,16,Michoacán,Huiramba,7103,4697,66.127,3343,658,483,213,71.1731,14.0089,10.2832,57.1642
16040,16,Michoacán,Indaparapeo,14400,8649,60.0625,4895,2619,807,328,56.5961,30.281,9.3306,26.3151
16041,16,Michoacán,Irimbo,13220,8101,61.2784,3659,3147,922,373,45.1673,38.8471,11.3813,6.3202
16042,16,Michoacán,Ixtlan,12124,7229,59.6255,3733,2891,348,257,51.6392,39.9917,4.8139,11.6475
16043,16,Michoacán,Jacona,54444,25091,46.0859,12629,8789,2867,806,50.3328,35.0285,11.4264,15.3043
16044,16,Michoacán,Jimenez,13274,7206,54.2866,2934,2327,1636,309,40.7161,32.2925,22.7033,8.4236
16045,16,Michoacán,Jiquilpan,34935,18932,54.1921,10592,4804,2906,630,55.9476,25.375,15.3497,30.5726
16046,16,Michoacán,Juarez,11089,7262,65.4883,4078,1383,1458,343,56.1553,19.0443,20.0771,36.0782
16047,16,Michoacán,Jungapeo,15529,9402,60.5448,5195,3071,804,332,55.2542,32.6633,8.5514,22.5909
16048,16,Michoacán,Lagunillas,5549,3814,68.7331,2115,854,612,233,55.4536,22.3912,16.0461,33.0624
16049,16,Michoacán,Madero,14800,9651,65.2095,5231,2934,936,550,54.2016,30.401,9.6985,23.8006
16050,16,Michoacán,Maravatio,67821,33424,49.2827,19646,8417,4017,1344,58.7781,25.1825,12.0183,33.5956
16051,16,Michoacán,Marcos Castellanos,10607,6467,60.9692,3152,2580,576,159,48.7398,39.8949,8.9068,8.8449
16052,16,Michoacán,Lazaro Cardenas,146215,75355,51.5371,58186,10373,5247,1549,77.2158,13.7655,6.963,63.4503
16053,16,Michoacán,Morelia,671572,391848,58.3479,182519,151400,47566,10363,46.579,38.6374,12.1389,7.9416
16054,16,Michoacán,Morelos,8326,4612,55.3927,2508,560,1349,195,54.3799,12.1422,29.2498,25.1301
16055,16,Michoacán,Mugica,35325,19330,54.7205,16261,1881,717,471,84.1231,9.731,3.7093,74.3921
16056,16,Michoacán,Nahuatzen,16279,12135,74.5439,7035,3589,964,547,57.9728,29.5756,7.944,28.3972
16057,16,Michoacán,Nocupetaro,7340,5037,68.624,3074,1623,187,153,61.0284,32.2216,3.7125,28.8068
16058,16,Michoacán,Nuevo Parangaricutiro,15655,10573,67.5375,4488,3858,1930,297,42.4477,36.4892,18.254,5.9585
16059,16,Michoacán,Nuevo Urecho,6470,4582,70.8192,2813,509,1112,148,61.3924,11.1087,24.2689,37.1235
16060,16,Michoacán,Numaran,10102,6469,64.0368,3068,2515,730,156,47.4262,38.8777,11.2846,8.5485
16061,16,Michoacán,Ocampo,17783,9509,53.4724,6205,2242,748,314,65.254,23.5777,7.8662,41.6763
16062,16,Michoacán,Pajacuaran,16653,9374,56.2902,6122,1069,1951,232,65.3083,11.4039,20.8129,44.4954
16063,16,Michoacán,Panindicuaro,15133,8708,57.5431,5640,954,1702,412,64.768,10.9554,19.5452,45.2228
16064,16,Michoacán,Paracuaro,20136,9403,46.6975,6854,1699,561,289,72.8916,18.0687,5.9662,54.8229
16065,16,Michoacán,Paracho,26498,19887,75.0509,14806,2647,1728,706,74.4506,13.3102,8.6891,61.1404
16066,16,Michoacán,Patzcuaro,74787,42042,56.2157,24718,9218,6221,1885,58.7936,21.9257,14.7971,36.8679
16067,16,Michoacán,Penjamillo,16116,8549,53.0467,4556,2418,1293,282,53.2928,28.284,15.1246,25.0088
16068,16,Michoacán,Periban,22888,12984,56.7284,5448,5129,1917,490,41.9593,39.5025,14.7643,2.4568
16069,16,Michoacán,Piedad--La,85006,43240,50.867,22506,15628,4116,990,52.049,36.1425,9.519,15.9065
16070,16,Michoacán,Purepero,14105,8591,60.9075,3912,3087,1331,261,45.536,35.933,15.493,9.603
16071,16,Michoacán,Puruandiro,62786,28563,45.4926,15770,7343,4247,1203,55.2113,25.7081,14.8689,29.5032
16072,16,Michoacán,Querendaro,11590,6917,59.6808,3442,2345,865,265,49.7615,33.902,12.5054,15.8595
16073,16,Michoacán,Quiroga,18623,12740,68.41,6810,3556,1881,493,53.4537,27.9121,14.7645,25.5416
16074,16,Michoacán,Cojumatlan de Regules,8951,5719,63.8923,2480,2640,453,146,43.3642,46.1619,7.921,-2.7977
16075,16,Michoacán,Reyes--Los,61409,33407,54.4008,17023,12405,2830,1149,50.9564,37.1329,8.4713,13.8235
16076,16,Michoacán,Sahuayo,58839,34807,59.1563,16268,14478,3076,985,46.7377,41.5951,8.8373,5.1426
16077,16,Michoacán,San Lucas,14931,7054,47.244,4726,1815,236,277,66.9974,25.7301,3.3456,41.2673
16078,16,Michoacán,Santa Ana Maya,12287,6227,50.6796,4559,820,672,176,73.2134,13.1685,10.7917,60.0449
16079,16,Michoacán,Salvador Escalante,38067,22318,58.6282,10786,6471,3984,1077,48.3287,28.9945,17.8511,19.3342
16080,16,Michoacán,Senguio,16263,9878,60.7391,5644,2884,920,430,57.1371,29.1962,9.3136,27.9409
16081,16,Michoacán,Susupuato,7256,4388,60.4741,2579,811,705,293,58.7739,18.4822,16.0665,40.2917
16082,16,Michoacán,Tacambaro,60069,31896,53.0989,17689,8044,4693,1470,55.4584,25.2195,14.7134,30.2389
16083,16,Michoacán,Tancitaro,24187,11056,45.7105,4898,4150,1536,472,44.3017,37.5362,13.8929,6.7655
16084,16,Michoacán,Tangamandapio,25661,12087,47.1026,7558,3145,964,420,62.53,26.0197,7.9755,36.5103
16085,16,Michoacán,Tangancicuaro,30423,13465,44.2593,6298,5281,1439,447,46.7731,39.2202,10.687,7.5529
16086,16,Michoacán,Tanhuato,12369,6821,55.1459,3831,1601,1186,203,56.1648,23.4716,17.3875,32.6932
16087,16,Michoacán,Taretan,12326,7500,60.847,5049,1621,625,205,67.32,21.6133,8.3333,45.7067
16088,16,Michoacán,Tarimbaro,75806,43317,57.1419,24500,12176,5482,1159,56.5598,28.1091,12.6555,28.4507
16089,16,Michoacán,Tepalcatepec,17106,7691,44.9608,4446,2454,519,272,57.8078,31.9074,6.7481,25.9004
16090,16,Michoacán,Tingambato,8209,6168,75.137,3587,1871,469,241,58.155,30.334,7.6038,27.821
16091,16,Michoacán,Tingüindin,12288,7869,64.0381,3335,3159,1151,224,42.3815,40.1449,14.627,2.2366
16092,16,Michoacán,Tiquicheo de Nicolas Romero,10425,6947,66.6379,4658,1619,319,351,67.0505,23.305,4.5919,43.7455
16093,16,Michoacán,Tlalpujahua,20690,13137,63.4944,6620,3391,2656,470,50.392,25.8126,20.2177,24.5794
16094,16,Michoacán,Tlazazalca,8510,3654,42.9377,1940,1255,286,173,53.0925,34.3459,7.827,18.7466
16095,16,Michoacán,Tocumbo,10230,6326,61.8377,3561,2093,516,156,56.2915,33.0857,8.1568,23.2058
16096,16,Michoacán,Tumbiscatio,4969,2471,49.7283,1541,552,225,153,62.3634,22.3391,9.1056,40.0243
16097,16,Michoacán,Turicato,25755,13901,53.974,10550,1780,828,743,75.8938,12.8048,5.9564,63.089
16098,16,Michoacán,Tuxpan,20960,13305,63.4781,7731,3767,1348,459,58.106,28.3127,10.1315,29.7933
16099,16,Michoacán,Tuzantla,12313,7236,58.7672,3250,3139,592,255,44.9143,43.3803,8.1813,1.534
16100,16,Michoacán,Tzintzuntzan,12267,8068,65.77,5297,1188,1248,335,65.6544,14.7248,15.4685,50.1859
16101,16,Michoacán,Tzitzio,7902,4684,59.2761,2547,1677,218,242,54.3766,35.8027,4.6541,18.5739
16102,16,Michoacán,Uruapan,264981,148894,56.1904,80052,39622,23006,6214,53.7644,26.6109,15.4513,27.1535
16103,16,Michoacán,Venustiano Carranza,19839,12033,60.6533,7561,2394,1672,406,62.8355,19.8953,13.8951,42.9402
16104,16,Michoacán,Villamar,17111,7559,44.1763,4101,2402,775,281,54.2532,31.7767,10.2527,22.4765
16105,16,Michoacán,Vista Hermosa,16400,8236,50.2195,5213,1922,906,195,63.2953,23.3366,11.0005,39.9587
16106,16,Michoacán,Yurecuaro,24610,13497,54.8436,8420,3235,1372,470,62.3842,23.9683,10.1652,38.4159
16107,16,Michoacán,Zacapu,64009,35931,56.1343,22736,6456,5363,1376,63.2768,17.9678,14.9258,45.309
16108,16,Michoacán,Zamora,158745,74832,47.1398,40258,25292,7200,2082,53.7978,33.7984,9.6216,19.9994
16109,16,Michoacán,Zinaparo,3822,1912,50.0262,779,724,319,90,40.7427,37.8661,16.6841,2.8766
16110,16,Michoacán,Zinapecuaro,41546,21804,52.4816,11116,6316,3476,896,50.9815,28.9672,15.942,22.0143
16111,16,Michoacán,Ziracuaretiro,10358,6327,61.0832,3188,2073,892,174,50.3872,32.7643,14.0983,17.6229
16112,16,Michoacán,Zitacuaro,125273,70414,56.2084,37888,18664,10689,3173,53.8075,26.5061,15.1802,27.3014
16113,16,Michoacán,Jose Sixto Verduzco,21421,13042,60.8842,8536,1814,2064,628,65.4501,13.9089,15.8258,49.6243
17001,17,Morelos,Amacuzac,13796,7945,57.5892,5834,1065,842,204,73.4298,13.4047,10.5979,60.0251
17002,17,Morelos,Atlatlahucan,20395,14288,70.0564,9525,2974,1470,319,66.6643,20.8147,10.2884,45.8496
17003,17,Morelos,Axochiapan,28452,18226,64.0588,13776,1330,2649,471,75.5843,7.2973,14.5342,61.0501
17004,17,Morelos,Ayala,67404,38505,57.1257,27375,5694,4450,986,71.0947,14.7877,11.5569,56.307
17005,17,Morelos,Coatlan del Rio,8361,6022,72.0249,4264,736,833,189,70.807,12.2219,13.8326,56.9744
17006,17,Morelos,Cuautla,151254,91652,60.5948,58084,18599,13074,1895,63.3745,20.2931,14.2648,43.0814
17007,17,Morelos,Cuernavaca,327789,215055,65.6078,107706,77134,26184,4031,50.083,35.8671,12.1755,14.2159
17008,17,Morelos,Emiliano Zapata,71856,45020,62.6531,28643,9659,5830,888,63.6228,21.4549,12.9498,42.1679
17009,17,Morelos,Huitzilac,17055,12620,73.9959,7109,2563,2605,343,56.3312,20.309,20.6418,35.6894
17010,17,Morelos,Jantetelco,13907,10097,72.6037,7846,940,1163,148,77.7062,9.3097,11.5183,66.1879
17011,17,Morelos,Jiutepec,174383,107871,61.8587,66329,25466,13916,2160,61.4892,23.6078,12.9006,37.8814
17012,17,Morelos,Jojutla,49815,32008,64.2537,22184,5872,3342,610,69.3077,18.3454,10.4411,50.9623
17013,17,Morelos,Jonacatepec,12736,9069,71.2076,6767,993,1139,170,74.6168,10.9494,12.5593,62.0575
17014,17,Morelos,Mazatepec,8414,6205,73.7461,4709,672,679,145,75.8904,10.83,10.9428,64.9476
17015,17,Morelos,Miacatlan,12704,9045,71.198,6765,816,1267,197,74.7927,9.0216,14.0077,60.785
17016,17,Morelos,Ocuituco,14275,11312,79.2434,7859,1173,2034,246,69.4749,10.3695,17.9809,51.494
17017,17,Morelos,Puente de Ixtla,31910,19904,62.3754,13711,2776,2994,423,68.8857,13.9469,15.0422,53.8435
17018,17,Morelos,Temixco,92580,53943,58.2664,32660,13190,6834,1259,60.5454,24.4517,12.6689,36.0937
17019,17,Morelos,Tepalcingo,21473,14689,68.4068,11675,1076,1580,358,79.4812,7.3252,10.7563,68.7249
17020,17,Morelos,Tepoztlan,33512,23003,68.6411,15368,3193,3901,541,66.8087,13.8808,16.9587,49.85
17021,17,Morelos,Tetecala,6517,5136,78.8093,3566,579,850,141,69.4315,11.2734,16.5498,52.8817
17022,17,Morelos,Tetela del Volcan,10756,8028,74.6374,4708,875,2253,192,58.6447,10.8994,28.0643,30.5804
17023,17,Morelos,Tlalnepantla,5607,4019,71.6783,2980,442,508,89,74.1478,10.9978,12.64,61.5078
17024,17,Morelos,Tlaltizapan,40087,25750,64.2353,20254,2705,2252,539,78.6563,10.5049,8.7456,68.1514
17025,17,Morelos,Tlaquiltenango,26079,16581,63.5799,12141,2466,1626,348,73.2224,14.8724,9.8064,58.35
17026,17,Morelos,Tlayacapan,15264,11342,74.3056,7784,1078,2244,236,68.6299,9.5045,19.7849,48.845
17027,17,Morelos,Totolapan,8976,6431,71.6466,4929,570,805,127,76.6444,8.8633,12.5175,64.1269
17028,17,Morelos,Xochitepec,57024,34645,60.7551,22537,7410,3849,849,65.0512,21.3884,11.1098,43.6628
17029,17,Morelos,Yautepec,83079,49892,60.0537,33912,8684,6214,1082,67.9708,17.4056,12.4549,50.5652
17030,17,Morelos,Yecapixtla,40063,24861,62.0548,17127,4006,3137,591,68.891,16.1136,12.6182,52.7774
17031,17,Morelos,Zacatepec de Hidalgo,30262,20371,67.3154,15080,2524,2458,309,74.0268,12.3902,12.0662,61.6366
17032,17,Morelos,Zacualpan de Amilpas,7896,6215,78.7107,4670,471,931,143,75.1408,7.5784,14.9799,60.1609
17033,17,Morelos,Temoac,12066,8909,73.8356,7066,815,862,166,79.3131,9.1481,9.6756,69.6375
17034,17,Morelos,Coatetelco,8381,4467,53.2991,3628,359,342,138,81.2178,8.0367,7.6561,73.1811
17035,17,Morelos,Xoxocotla,20476,9771,47.7193,8260,710,648,153,84.5359,7.2664,6.6319,77.2695
17036,17,Morelos,Hueyapan,5814,3598,61.8851,2767,313,447,71,76.9038,8.6993,12.4236,64.4802
18001,18,Nayarit,Acaponeta,27824,17372,62.4353,11648,3131,2068,525,67.0504,18.0233,11.9042,49.0271
18002,18,Nayarit,Ahuacatlan,12879,8003,62.1399,4857,1440,1459,247,60.6897,17.9933,18.2307,42.459
18003,18,Nayarit,Amatlan de Cañas,10068,6723,66.7759,3739,1269,1466,249,55.6151,18.8755,21.8057,33.8094
18004,18,Nayarit,Compostela,63980,32563,50.8956,22485,5324,3808,946,69.0508,16.3498,11.6943,52.701
18005,18,Nayarit,Huajicori,8752,5958,68.0759,3784,689,1327,158,63.5112,11.5643,22.2726,41.2386
18006,18,Nayarit,Ixtlan del Rio,23432,14663,62.5768,9025,3787,1468,383,61.5495,25.8269,10.0116,35.7226
18007,18,Nayarit,Jala,14745,10104,68.5249,6307,2445,999,353,62.4208,24.1983,9.8872,38.2225
18008,18,Nayarit,Xalisco,48176,27375,56.8229,16308,6002,4500,565,59.5726,21.9251,16.4384,37.6475
18009,18,Nayarit,Nayar--El,30831,18362,59.5569,9933,3957,3330,1142,54.0954,21.5499,18.1353,32.5455
18010,18,Nayarit,Rosamorada,27113,17355,64.0099,11812,3328,1672,543,68.0611,19.176,9.6341,48.8851
18011,18,Nayarit,Ruiz,18935,11474,60.5968,7485,1843,1670,476,65.2344,16.0624,14.5546,49.172
18012,18,Nayarit,San Blas,32005,21055,65.7866,14552,3660,2050,793,69.1142,17.383,9.7364,51.7312
18013,18,Nayarit,San Pedro Lagunillas,7118,4482,62.9671,2533,1152,618,179,56.5149,25.7028,13.7885,30.8121
18014,18,Nayarit,Santa Maria del Oro,20045,12831,64.011,8657,1985,1629,560,67.4694,15.4703,12.6958,51.9991
18015,18,Nayarit,Santiago Ixcuintla,74750,43265,57.8796,30907,4175,7052,1131,71.4365,9.6498,16.2995,55.137
18016,18,Nayarit,Tecuala,29342,18934,64.5287,14211,2746,1440,537,75.0555,14.503,7.6054,60.5525
18017,18,Nayarit,Tepic,329420,183354,55.6596,105383,45073,28986,3912,57.4752,24.5825,15.8088,32.8927
18018,18,Nayarit,Tuxpan,23767,15908,66.9331,12059,1695,1780,374,75.8046,10.655,11.1893,64.6153
18019,18,Nayarit,Yesca--La,8595,5653,65.7708,3169,1017,1207,260,56.0587,17.9904,21.3515,34.7072
18020,18,Nayarit,Bahia de Banderas,139756,64722,46.3107,42734,14435,6051,1502,66.027,22.3031,9.3492,43.7239
19001,19,Nuevo León,Abasolo,2596,1836,70.7242,961,326,489,60,52.342,17.756,26.634,25.708
19002,19,Nuevo León,Agualeguas,4583,3315,72.3325,963,1372,859,121,29.0498,41.3876,25.9125,-12.3378
19003,19,Nuevo León,Aldamas--Los,2195,1385,63.0979,379,575,366,65,27.3646,41.5162,26.426,-14.1516
19004,19,Nuevo León,Allende,31211,16609,53.2152,6318,6924,2948,419,38.0396,41.6882,17.7494,-3.6486
19005,19,Nuevo León,Anahuac,14690,10161,69.1695,4765,2852,2179,365,46.895,28.0681,21.4447,18.8269
19006,19,Nuevo León,Apodaca,486350,282474,58.0804,137955,81344,58015,5160,48.8381,28.797,20.5382,20.0411
19007,19,Nuevo León,Aramberri,12641,10411,82.359,3549,3229,3045,588,34.0889,31.0153,29.2479,3.0736
19008,19,Nuevo León,Bustamante,3529,2876,81.4962,1156,868,793,59,40.1947,30.1808,27.573,10.0139
19009,19,Nuevo León,Cadereyta Jimenez,93702,46294,49.4056,28628,9013,7400,1253,61.8395,19.469,15.9848,42.3705
19010,19,Nuevo León,Carmen,48786,20817,42.67,14234,1823,4242,518,68.3768,8.7573,20.3776,47.9992
19011,19,Nuevo León,Cerralvo,7562,4379,57.908,1473,1206,1530,170,33.6378,27.5405,34.9395,-1.3017
19012,19,Nuevo León,Cienega de Flores,50126,23249,46.381100000000004,15273,3179,4361,436,65.6931,13.6737,18.7578,46.9353
19013,19,Nuevo León,China,10567,7235,68.4679,4366,1391,1309,169,60.3455,19.226,18.0926,41.1195
19014,19,Nuevo León,Doctor Arroyo,30230,22703,75.1009,11619,8977,1433,674,51.1783,39.541,6.3119,11.6373
19015,19,Nuevo León,Doctor Coss,2900,1871,64.5172,887,455,454,75,47.4078,24.3185,24.2651,23.0893
19016,19,Nuevo León,Doctor Gonzalez,3331,2348,70.4893,941,790,565,52,40.0767,33.6457,24.063,6.431
19017,19,Nuevo León,Galeana,30786,21039,68.3395,8225,7145,4398,1271,39.0941,33.9607,20.904,5.1334
19018,19,Nuevo León,Garcia,247937,120927,48.7733,74232,22427,22613,1655,61.3858,18.5459,18.6997,42.6861
19019,19,Nuevo León,San Pedro Garza Garcia,112767,82316,72.9965,14442,60538,6374,962,17.5446,73.5434,7.7433,-55.9988
19020,19,Nuevo León,General Bravo,6497,4163,64.0757,1881,1845,366,71,45.1838,44.319,8.7917,0.8648
19021,19,Nuevo León,General Escobedo,345532,173269,50.1456,91084,44723,34274,3188,52.568,25.8113,19.7808,26.7567
19022,19,Nuevo León,General Teran,13935,8144,58.4428,2763,2524,2513,344,33.9268,30.9921,30.8571,2.9347
19023,19,Nuevo León,General Treviño,2134,1375,64.433,360,600,378,37,26.1818,43.6364,27.4909,-17.4546
19024,19,Nuevo León,General Zaragoza,5131,4128,80.4522,1993,769,1050,316,48.28,18.6289,25.436,22.844
19025,19,Nuevo León,General Zuazua,58333,28497,48.8523,18673,3455,5893,476,65.5262,12.1241,20.6794,44.8468
19026,19,Nuevo León,Guadalupe,553206,324355,58.6319,149271,106695,61685,6704,46.0209,32.8945,19.0177,13.1264
19027,19,Nuevo León,Herreras--Los,3073,2143,69.7364,902,681,469,91,42.0905,31.7779,21.8852,10.3126
19028,19,Nuevo León,Higueras,1541,1217,78.9747,454,565,169,29,37.3048,46.4256,13.8866,-9.1208
19029,19,Nuevo León,Hualahuises,6568,4489,68.3465,1428,1693,1220,148,31.8111,37.7144,27.1775,-5.9033
19030,19,Nuevo León,Iturbide,3299,2731,82.7827,1356,209,1077,89,49.6521,7.6529,39.4361,10.216
19031,19,Nuevo León,Juarez,302856,144153,47.5979,80018,26245,34775,3115,55.5091,18.2064,24.1237,31.3854
19032,19,Nuevo León,Lampazos de Naranjo,5240,3623,69.1412,1289,1553,657,124,35.5783,42.865,18.1341,-7.2867
19033,19,Nuevo León,Linares,68804,34194,49.6977,19475,8914,4911,894,56.9544,26.0689,14.3622,30.8855
19034,19,Nuevo León,Marin,5319,3636,68.3587,1952,638,948,98,53.6854,17.5468,26.0726,27.6128
19035,19,Nuevo León,Melchor Ocampo,2087,1460,69.9569,828,389,183,60,56.7123,26.6438,12.5342,30.0685
19036,19,Nuevo León,Mier y Noriega,6927,4924,71.0842,2749,1007,1038,130,55.8286,20.4509,21.0804,34.7482
19037,19,Nuevo León,Mina,5093,3459,67.9167,1525,381,1430,123,44.0879,11.0147,41.3414,2.7465
19038,19,Nuevo León,Montemorelos,57737,28143,48.7434,14131,8677,4549,786,50.2114,30.8318,16.1639,19.3796
19039,19,Nuevo León,Monterrey,963363,593183,61.5742,217358,275513,87736,12576,36.6427,46.4465,14.7907,-9.8038
19040,19,Nuevo León,Paras,2195,1784,81.2756,493,933,318,40,27.6345,52.2982,17.8251,-24.6637
19041,19,Nuevo León,Pesqueria,91959,39151,42.5744,25353,5535,7490,773,64.757,14.1376,19.1311,45.6259
19042,19,Nuevo León,Ramones--Los,5936,3267,55.0371,1454,1370,314,129,44.5057,41.9345,9.6113,2.5712
19043,19,Nuevo León,Rayones,3040,2461,80.9539,686,1354,331,90,27.8748,55.0183,13.4498,-27.1435
19044,19,Nuevo León,Sabinas Hidalgo,30770,19209,62.4277,8925,5615,4129,540,46.4626,29.2311,21.4951,17.2315
19045,19,Nuevo León,Salinas Victoria,60917,27138,44.5491,15037,3180,8203,718,55.4094,11.7179,30.227,25.1824
19046,19,Nuevo León,San Nicolas de los Garza,360375,231263,64.1729,88205,102014,36865,4179,38.1406,44.1117,15.9407,-5.9711
19047,19,Nuevo León,Hidalgo,13313,8887,66.7543,5388,1321,2040,138,60.6279,14.8644,22.9549,37.673
19048,19,Nuevo León,Santa Catarina,235987,135297,57.3324,60192,42196,30050,2859,44.4888,31.1877,22.2104,13.3011
19049,19,Nuevo León,Santiago,44318,28835,65.0639,9158,15978,3169,530,31.76,55.4118,10.9901,-23.6518
19050,19,Nuevo León,Vallecillo,2445,1717,70.2249,1141,422,122,32,66.4531,24.5778,7.1054,41.8753
19051,19,Nuevo León,Villaldama,3841,2854,74.3036,1480,365,939,70,51.857,12.7891,32.9012,18.9558
20001,20,Oaxaca,Abejones,721,369,51.1789,331,13,10,15,89.7019,3.523,2.71,86.1789
20002,20,Oaxaca,Acatlan de Perez Figueroa,32348,22341,69.0645,18131,2041,1486,683,81.1557,9.1357,6.6514,72.02
20003,20,Oaxaca,Asuncion Cacalotepec,1814,955,52.6461,798,91,22,44,83.5602,9.5288,2.3037,74.0314
20004,20,Oaxaca,Asuncion Cuyotepeji,843,601,71.293,282,239,55,25,46.9218,39.7671,9.1514,7.1547
20005,20,Oaxaca,Asuncion Ixtaltepec,12487,9415,75.3984,7449,577,1198,191,79.1184,6.1285,12.7244,66.394
20006,20,Oaxaca,Asuncion Nochixtlan,15047,11621,77.2313,8827,1546,1007,241,75.9573,13.3035,8.6653,62.6538
